,shRNAname,label,score
hMyc_835_sas,hMyc_835_sas,0,-4.321928095
hMyc_836_sas,hMyc_836_sas,0,-4.798094878
hMyc_837_sas,hMyc_837_sas,0,-5.827318014
hMyc_838_sas,hMyc_838_sas,0,-6.416445007
hMyc_839_sas,hMyc_839_sas,0,-5.882643049
hMyc_840_sas,hMyc_840_sas,0,-5.696158711
hMyc_841_sas,hMyc_841_sas,0,-7.05033117
hMyc_842_sas,hMyc_842_sas,0,-7.024754126
hMyc_843_sas,hMyc_843_sas,0,-5.662371555
hMyc_844_sas,hMyc_844_sas,0,-6.258957696
hMyc_845_sas,hMyc_845_sas,0,-8.239005586
hMyc_846_sas,hMyc_846_sas,0,-6.84685237
hMyc_847_sas,hMyc_847_sas,0,-5.081873213
hMyc_848_sas,hMyc_848_sas,0,-8.074019788
hMyc_849_sas,hMyc_849_sas,0,-7.337785588
hMyc_850_sas,hMyc_850_sas,0,-7.523540649
hMyc_851_sas,hMyc_851_sas,0,-8.9072662
hMyc_852_sas,hMyc_852_sas,0,-7.097686104
hMyc_853_sas,hMyc_853_sas,1,-2.371143401
hMyc_854_sas,hMyc_854_sas,0,-7.373755591
hMyc_855_sas,hMyc_855_sas,0,-6.104828217
hMyc_856_sas,hMyc_856_sas,0,-6.623246601
hMyc_857_sas,hMyc_857_sas,0,-7.46541486
hMyc_858_sas,hMyc_858_sas,0,-8.266664866
hMyc_859_sas,hMyc_859_sas,1,-0.200755716
hMyc_860_sas,hMyc_860_sas,1,-1.36944981
hMyc_861_sas,hMyc_861_sas,0,-7.531381461
hMyc_862_sas,hMyc_862_sas,0,-5.101061912
hMyc_863_sas,hMyc_863_sas,0,-7.425386431
hMyc_864_sas,hMyc_864_sas,0,-5.942466824
hMyc_865_sas,hMyc_865_sas,0,-6.743668808
hMyc_866_sas,hMyc_866_sas,0,-7.381813676
hMyc_867_sas,hMyc_867_sas,0,-4.074563742
hMyc_868_sas,hMyc_868_sas,0,-6.076776016
hMyc_869_sas,hMyc_869_sas,0,-7.660787916
hMyc_870_sas,hMyc_870_sas,0,-3.447089772
hMyc_871_sas,hMyc_871_sas,0,-5.684798673
hMyc_872_sas,hMyc_872_sas,0,-3.991021435
hMyc_873_sas,hMyc_873_sas,0,-7.866083713
hMyc_874_sas,hMyc_874_sas,0,-5.802731776
hMyc_875_sas,hMyc_875_sas,0,-6.330220825
hMyc_876_sas,hMyc_876_sas,0,-5.411418175
hMyc_877_sas,hMyc_877_sas,1,-1.347363033
hMyc_878_sas,hMyc_878_sas,0,-7.718355771
hMyc_879_sas,hMyc_879_sas,0,-7.588709769
hMyc_880_sas,hMyc_880_sas,0,-6.283978038
hMyc_881_sas,hMyc_881_sas,0,-6.56222223
hMyc_882_sas,hMyc_882_sas,0,-8.744798561
hMyc_883_sas,hMyc_883_sas,1,-1.850219859
hMyc_884_sas,hMyc_884_sas,0,-8.184568615
hMyc_885_sas,hMyc_885_sas,0,-8.569450861
hMyc_886_sas,hMyc_886_sas,1,1.051233778
hMyc_887_sas,hMyc_887_sas,1,0.53922207
hMyc_888_sas,hMyc_888_sas,1,1.145277522
hMyc_889_sas,hMyc_889_sas,1,-2.080022499
hMyc_890_sas,hMyc_890_sas,1,-2.37978184
hMyc_891_sas,hMyc_891_sas,0,-8.350896888
hMyc_892_sas,hMyc_892_sas,0,-5.980383105
hMyc_893_sas,hMyc_893_sas,0,-3.469656037
hMyc_894_sas,hMyc_894_sas,1,1.655185063
hMyc_895_sas,hMyc_895_sas,1,1.084995488
hMyc_896_sas,hMyc_896_sas,0,-9.084328715
hMyc_897_sas,hMyc_897_sas,0,-5.47102971
hMyc_898_sas,hMyc_898_sas,0,-8.774109929
hMyc_899_sas,hMyc_899_sas,0,-7.945595184
hMyc_900_sas,hMyc_900_sas,0,-7.845353677
hMyc_901_sas,hMyc_901_sas,1,0.360787304
hMyc_902_sas,hMyc_902_sas,0,-7.929961486
hMyc_903_sas,hMyc_903_sas,0,-3.762172908
hMyc_904_sas,hMyc_904_sas,1,-2.702195128
hMyc_905_sas,hMyc_905_sas,0,-7.902972676
hMyc_906_sas,hMyc_906_sas,0,-7.501407508
hMyc_907_sas,hMyc_907_sas,0,-4.880567825
hMyc_908_sas,hMyc_908_sas,0,-6.507010235
hMyc_909_sas,hMyc_909_sas,1,-2.357672148
hMyc_910_sas,hMyc_910_sas,0,-7.839052463
hMyc_911_sas,hMyc_911_sas,0,-6.291070991
hMyc_912_sas,hMyc_912_sas,0,-5.617109339
hMyc_913_sas,hMyc_913_sas,0,-5.533044595
hMyc_914_sas,hMyc_914_sas,0,-4.789657969
hMyc_915_sas,hMyc_915_sas,0,-6.097993649
hMyc_916_sas,hMyc_916_sas,0,-4.865659516
hMyc_917_sas,hMyc_917_sas,0,-4.947408882
hMyc_918_sas,hMyc_918_sas,1,-1.264685087
hMyc_919_sas,hMyc_919_sas,0,-3.290104485
hMyc_920_sas,hMyc_920_sas,0,-6.681108908
hMyc_921_sas,hMyc_921_sas,0,-4.424502268
hMyc_922_sas,hMyc_922_sas,1,-1.03858393
hMyc_923_sas,hMyc_923_sas,1,2.093111957
hMyc_924_sas,hMyc_924_sas,0,-7.231251136
hMyc_925_sas,hMyc_925_sas,1,2.871503547
hMyc_926_sas,hMyc_926_sas,1,1.861653592
hMyc_927_sas,hMyc_927_sas,1,2.925906068
hMyc_928_sas,hMyc_928_sas,1,0.706062952
hMyc_929_sas,hMyc_929_sas,1,-0.842926589
hMyc_930_sas,hMyc_930_sas,1,1.163649709
hMyc_931_sas,hMyc_931_sas,1,-1.00165549
hMyc_932_sas,hMyc_932_sas,1,-2.159714983
hMyc_933_sas,hMyc_933_sas,1,-2.600880055
hMyc_934_sas,hMyc_934_sas,0,-3.063910289
hMyc_935_sas,hMyc_935_sas,1,0.85147857
hMyc_936_sas,hMyc_936_sas,0,-6.445970557
hMyc_937_sas,hMyc_937_sas,0,-5.195985239
hMyc_938_sas,hMyc_938_sas,0,-7.870695454
hMyc_939_sas,hMyc_939_sas,0,-9.466395728
hMyc_940_sas,hMyc_940_sas,0,-5.42494091
hMyc_941_sas,hMyc_941_sas,1,-2.517933198
hMyc_942_sas,hMyc_942_sas,0,-5.002118496
hMyc_943_sas,hMyc_943_sas,0,-5.915034748
hMyc_944_sas,hMyc_944_sas,0,-9.26540509
hMyc_945_sas,hMyc_945_sas,0,-8.771606556
hMyc_946_sas,hMyc_946_sas,0,-4.115130332
hMyc_947_sas,hMyc_947_sas,0,-7.739700678
hMyc_948_sas,hMyc_948_sas,0,-3.442323074
hMyc_949_sas,hMyc_949_sas,1,0.345596182
hMyc_950_sas,hMyc_950_sas,0,-5.823044383
hMyc_951_sas,hMyc_951_sas,0,-10.5912675
hMyc_952_sas,hMyc_952_sas,0,-8.031567112
hMyc_953_sas,hMyc_953_sas,0,-5.701979415
hMyc_954_sas,hMyc_954_sas,1,-0.585352548
hMyc_955_sas,hMyc_955_sas,0,-6.780899088
hMyc_956_sas,hMyc_956_sas,0,-8.371667753
hMyc_957_sas,hMyc_957_sas,0,-8.069215903
hMyc_958_sas,hMyc_958_sas,0,-5.449604766
hMyc_959_sas,hMyc_959_sas,0,-6.762025959
hMyc_960_sas,hMyc_960_sas,0,-6.438642067
hMyc_961_sas,hMyc_961_sas,0,-5.341935934
hMyc_962_sas,hMyc_962_sas,0,-5.941321525
hMyc_963_sas,hMyc_963_sas,0,-6.635731514
hMyc_964_sas,hMyc_964_sas,0,-6.192122061
hMyc_965_sas,hMyc_965_sas,0,-7.266512744
hMyc_966_sas,hMyc_966_sas,0,-6.366295718
hMyc_967_sas,hMyc_967_sas,0,-5.799491486
hMyc_968_sas,hMyc_968_sas,0,-5.916445007
hMyc_969_sas,hMyc_969_sas,0,-6.671801069
hMyc_970_sas,hMyc_970_sas,0,-6.204695468
hMyc_971_sas,hMyc_971_sas,0,-5.511183907
hMyc_972_sas,hMyc_972_sas,0,-3.31467831
hMyc_973_sas,hMyc_973_sas,1,-2.988639962
hMyc_974_sas,hMyc_974_sas,0,-3.160964047
hMyc_975_sas,hMyc_975_sas,0,-3
hMyc_976_sas,hMyc_976_sas,0,-5.001407508
hMyc_977_sas,hMyc_977_sas,0,-5.001407508
hMyc_978_sas,hMyc_978_sas,0,-4.683161107
hMyc_979_sas,hMyc_979_sas,0,-3.062123714
hMyc_980_sas,hMyc_980_sas,0,-5.416445007
hMyc_981_sas,hMyc_981_sas,0,-6.445891852
hMyc_982_sas,hMyc_982_sas,0,-6.22766361
hMyc_983_sas,hMyc_983_sas,0,-7.396064691
hMyc_984_sas,hMyc_984_sas,0,-5.791541384
hMyc_985_sas,hMyc_985_sas,0,-6.845271841
hMyc_986_sas,hMyc_986_sas,0,-6.930737338
hMyc_987_sas,hMyc_987_sas,1,-2.631115856
hMyc_988_sas,hMyc_988_sas,0,-7.150104771
hMyc_989_sas,hMyc_989_sas,0,-8.308676335
hMyc_990_sas,hMyc_990_sas,0,-5.546749042
hMyc_991_sas,hMyc_991_sas,0,-9.166774237
hMyc_992_sas,hMyc_992_sas,0,-8.934766801
hMyc_993_sas,hMyc_993_sas,0,-3.719811569
hMyc_994_sas,hMyc_994_sas,0,-8.179600243
hMyc_995_sas,hMyc_995_sas,0,-5.526216099
hMyc_996_sas,hMyc_996_sas,0,-6.398830763
hMyc_997_sas,hMyc_997_sas,0,-7.298851709
hMyc_998_sas,hMyc_998_sas,0,-7.031360384
hMyc_999_sas,hMyc_999_sas,0,-3.84336142
Hras_100_sas,Hras_100_sas,0,-8.913668251
Hras_101_sas,Hras_101_sas,0,-9.584957609
Hras_102_sas,Hras_102_sas,0,-9.470397666
Hras_103_sas,Hras_103_sas,1,2.838448781
Hras_104_sas,Hras_104_sas,0,-5.923892614
Hras_105_sas,Hras_105_sas,0,-8.863707648
Hras_106_sas,Hras_106_sas,0,-7.740458197
Hras_107_sas,Hras_107_sas,1,-1.276059577
Hras_108_sas,Hras_108_sas,0,-6.918123823
Hras_109_sas,Hras_109_sas,0,-8.102581615
Hras_110_sas,Hras_110_sas,0,-7.275042699
Hras_111_sas,Hras_111_sas,0,-7.921592497
Hras_112_sas,Hras_112_sas,0,-6.715226276
Hras_113_sas,Hras_113_sas,0,-7.377026184
Hras_114_sas,Hras_114_sas,0,-3.40194219
Hras_115_sas,Hras_115_sas,1,2.595861392
Hras_116_sas,Hras_116_sas,1,1.466904076
Hras_117_sas,Hras_117_sas,1,1.724383077
Hras_118_sas,Hras_118_sas,1,-2.209279384
Hras_119_sas,Hras_119_sas,1,-0.31608726
Hras_120_sas,Hras_120_sas,1,-0.214324655
Hras_121_sas,Hras_121_sas,0,-9.026936433
Hras_122_sas,Hras_122_sas,0,-8.110491426
Hras_123_sas,Hras_123_sas,0,-8.377130598
Hras_124_sas,Hras_124_sas,0,-7.589176812
Hras_125_sas,Hras_125_sas,1,-1.597450902
Hras_126_sas,Hras_126_sas,1,0.778362075
Hras_127_sas,Hras_127_sas,0,-5.775549701
Hras_128_sas,Hras_128_sas,0,-6.533801209
Hras_129_sas,Hras_129_sas,1,1.645704604
Hras_130_sas,Hras_130_sas,0,-8.117614465
Hras_131_sas,Hras_131_sas,0,-7.657698628
Hras_132_sas,Hras_132_sas,0,-6.365836295
Hras_133_sas,Hras_133_sas,0,-8.3007911
Hras_134_sas,Hras_134_sas,0,-4.301754301
Hras_135_sas,Hras_135_sas,0,-10.24376891
Hras_136_sas,Hras_136_sas,0,-3.229715809
Hras_137_sas,Hras_137_sas,0,-5.717996749
Hras_138_sas,Hras_138_sas,0,-9.346515435
Hras_139_sas,Hras_139_sas,0,-8.710395435
Hras_140_sas,Hras_140_sas,1,1.017498227
Hras_141_sas,Hras_141_sas,0,-6.940094675
Hras_15_sas,Hras_15_sas,1,-1.064641508
Hras_16_sas,Hras_16_sas,0,-5.567854643
Hras_165_sas,Hras_165_sas,1,-1.050492213
Hras_166_sas,Hras_166_sas,0,-8.206764383
Hras_167_sas,Hras_167_sas,1,2.254176058
Hras_168_sas,Hras_168_sas,0,-7.644180723
Hras_169_sas,Hras_169_sas,1,2.222090776
Hras_17_sas,Hras_17_sas,0,-5.275373393
Hras_170_sas,Hras_170_sas,1,2.731167189
Hras_171_sas,Hras_171_sas,1,1.922649488
Hras_172_sas,Hras_172_sas,1,3.40943599
Hras_173_sas,Hras_173_sas,1,1.558072162
Hras_174_sas,Hras_174_sas,1,1.615612846
Hras_175_sas,Hras_175_sas,1,-2.348156836
Hras_176_sas,Hras_176_sas,0,-6.779139777
Hras_177_sas,Hras_177_sas,0,-4.04288902
Hras_178_sas,Hras_178_sas,0,-3.848938602
Hras_179_sas,Hras_179_sas,0,-9.223711143
Hras_18_sas,Hras_18_sas,0,-4.750918592
Hras_180_sas,Hras_180_sas,0,-8.405762609
Hras_181_sas,Hras_181_sas,0,-6.947114879
Hras_182_sas,Hras_182_sas,0,-6.789657969
Hras_183_sas,Hras_183_sas,0,-8.452487797
Hras_184_sas,Hras_184_sas,0,-8.219160397
Hras_185_sas,Hras_185_sas,0,-8.576102803
Hras_186_sas,Hras_186_sas,1,-2.975989243
Hras_187_sas,Hras_187_sas,0,-7.149711345
Hras_188_sas,Hras_188_sas,0,-7.200172898
Hras_189_sas,Hras_189_sas,0,-7.184185021
Hras_19_sas,Hras_19_sas,0,-4.390679857
Hras_190_sas,Hras_190_sas,1,-2.293984841
Hras_191_sas,Hras_191_sas,0,-6.129430216
Hras_192_sas,Hras_192_sas,0,-7.1054498
Hras_193_sas,Hras_193_sas,0,-5.509100089
Hras_194_sas,Hras_194_sas,0,-6.76080022
Hras_195_sas,Hras_195_sas,0,-7.348049085
Hras_196_sas,Hras_196_sas,0,-3.82031934
Hras_197_sas,Hras_197_sas,0,-7.027386939
Hras_198_sas,Hras_198_sas,0,-7.951281771
Hras_199_sas,Hras_199_sas,0,-7.18670448
Hras_20_sas,Hras_20_sas,0,-4.554262228
Hras_200_sas,Hras_200_sas,0,-6.76721224
Hras_201_sas,Hras_201_sas,0,-7.612999086
Hras_202_sas,Hras_202_sas,0,-7.266512744
Hras_203_sas,Hras_203_sas,0,-7.964629204
Hras_204_sas,Hras_204_sas,0,-7.185718173
Hras_205_sas,Hras_205_sas,0,-7.005001761
Hras_206_sas,Hras_206_sas,0,-7.778836551
Hras_207_sas,Hras_207_sas,0,-8.19333543
Hras_208_sas,Hras_208_sas,0,-8.217086051
Hras_209_sas,Hras_209_sas,0,-6.17987478
Hras_21_sas,Hras_21_sas,0,-5.962406252
Hras_210_sas,Hras_210_sas,0,-6.614409345
Hras_211_sas,Hras_211_sas,0,-5.699371846
Hras_212_sas,Hras_212_sas,0,-5.712607952
Hras_213_sas,Hras_213_sas,0,-6.901863763
Hras_214_sas,Hras_214_sas,0,-3.803665157
Hras_215_sas,Hras_215_sas,0,-6.102285572
Hras_216_sas,Hras_216_sas,0,-6.831556654
Hras_217_sas,Hras_217_sas,0,-7.090576128
Hras_218_sas,Hras_218_sas,0,-7.409365976
Hras_219_sas,Hras_219_sas,0,-8.296389099
Hras_22_sas,Hras_22_sas,0,-6.178225985
Hras_220_sas,Hras_220_sas,0,-7.813268051
Hras_221_sas,Hras_221_sas,0,-5.887711079
Hras_222_sas,Hras_222_sas,0,-5.386724161
Hras_223_sas,Hras_223_sas,0,-5.612725393
Hras_224_sas,Hras_224_sas,0,-8.223606201
Hras_225_sas,Hras_225_sas,0,-5.798309917
Hras_226_sas,Hras_226_sas,0,-9.039763225
Hras_227_sas,Hras_227_sas,0,-7.865075837
Hras_228_sas,Hras_228_sas,0,-4.325215636
Hras_229_sas,Hras_229_sas,0,-7.877287192
Hras_23_sas,Hras_23_sas,0,-5.490426803
Hras_230_sas,Hras_230_sas,0,-8.380983348
Hras_231_sas,Hras_231_sas,0,-8.894862334
Hras_232_sas,Hras_232_sas,0,-9.597070619
Hras_233_sas,Hras_233_sas,0,-9.595587455
Hras_234_sas,Hras_234_sas,0,-6.956892165
Hras_235_sas,Hras_235_sas,0,-7.843656595
Hras_236_sas,Hras_236_sas,0,-10.08892144
Hras_237_sas,Hras_237_sas,0,-6.224703307
Hras_238_sas,Hras_238_sas,0,-8.939279938
Hras_239_sas,Hras_239_sas,0,-6.676942861
Hras_24_sas,Hras_24_sas,1,-2.309026644
Hras_240_sas,Hras_240_sas,0,-8.105849107
Hras_241_sas,Hras_241_sas,1,-1.827045013
Hras_242_sas,Hras_242_sas,0,-7.540341748
Hras_243_sas,Hras_243_sas,0,-9.673980422
Hras_244_sas,Hras_244_sas,0,-8.503656014
Hras_245_sas,Hras_245_sas,0,-7.931318679
Hras_246_sas,Hras_246_sas,0,-6.552790591
Hras_247_sas,Hras_247_sas,0,-8.724558198
Hras_248_sas,Hras_248_sas,0,-8.033380966
Hras_249_sas,Hras_249_sas,0,-9.221374577
Hras_25_sas,Hras_25_sas,0,-7.471257253
Hras_250_sas,Hras_250_sas,0,-4.657214378
Hras_251_sas,Hras_251_sas,0,-9.204494467
Hras_252_sas,Hras_252_sas,0,-8.549838277
Hras_253_sas,Hras_253_sas,0,-6.87036472
Hras_254_sas,Hras_254_sas,0,-7.924042479
Hras_255_sas,Hras_255_sas,0,-7.94849728
Hras_256_sas,Hras_256_sas,0,-7.189959909
Hras_257_sas,Hras_257_sas,0,-7.289834748
Hras_258_sas,Hras_258_sas,0,-8.266756124
Hras_259_sas,Hras_259_sas,0,-4.703684469
Hras_26_sas,Hras_26_sas,0,-4.562060656
Hras_260_sas,Hras_260_sas,0,-3.847866948
Hras_261_sas,Hras_261_sas,0,-6.169739446
Hras_262_sas,Hras_262_sas,0,-8.348728154
Hras_263_sas,Hras_263_sas,0,-6.402267201
Hras_264_sas,Hras_264_sas,0,-7.510837021
Hras_265_sas,Hras_265_sas,0,-7.995960187
Hras_266_sas,Hras_266_sas,1,-1.684750381
Hras_267_sas,Hras_267_sas,0,-8.528424681
Hras_268_sas,Hras_268_sas,1,-2.772743322
Hras_269_sas,Hras_269_sas,0,-8.425874521
Hras_27_sas,Hras_27_sas,0,-6.179600243
Hras_270_sas,Hras_270_sas,1,0.613085385
Hras_271_sas,Hras_271_sas,0,-8.772112455
Hras_272_sas,Hras_272_sas,1,2.315752614
Hras_273_sas,Hras_273_sas,0,-7.758535887
Hras_274_sas,Hras_274_sas,0,-7.498435326
Hras_275_sas,Hras_275_sas,0,-5.407814808
Hras_276_sas,Hras_276_sas,0,-8.997193293
Hras_277_sas,Hras_277_sas,0,-4.940882719
Hras_278_sas,Hras_278_sas,0,-4.094462982
Hras_279_sas,Hras_279_sas,0,-5.046039277
Hras_28_sas,Hras_28_sas,0,-6.37462047
Hras_280_sas,Hras_280_sas,0,-9.469067589
Hras_281_sas,Hras_281_sas,1,-2.680101532
Hras_282_sas,Hras_282_sas,0,-8.394448361
Hras_283_sas,Hras_283_sas,0,-8.71309142
Hras_284_sas,Hras_284_sas,0,-5.369890305
Hras_285_sas,Hras_285_sas,0,-3.894457587
Hras_286_sas,Hras_286_sas,0,-5.247927513
Hras_287_sas,Hras_287_sas,0,-3.87893833
Hras_288_sas,Hras_288_sas,1,-2.674903564
Hras_289_sas,Hras_289_sas,0,-6.104726683
Hras_29_sas,Hras_29_sas,0,-6.199638962
Hras_290_sas,Hras_290_sas,0,-6.05342166
Hras_291_sas,Hras_291_sas,0,-4.443864169
Hras_292_sas,Hras_292_sas,0,-7.397816922
Hras_293_sas,Hras_293_sas,1,0.112278503
Hras_294_sas,Hras_294_sas,0,-4.445269195
Hras_295_sas,Hras_295_sas,0,-5.054729568
Hras_296_sas,Hras_296_sas,0,-3.692524711
Hras_297_sas,Hras_297_sas,0,-5.004196167
Hras_298_sas,Hras_298_sas,1,-0.658034058
Hras_299_sas,Hras_299_sas,1,3.526146733
Hras_30_sas,Hras_30_sas,0,-8.219339082
Hras_300_sas,Hras_300_sas,1,-2.212233128
Hras_301_sas,Hras_301_sas,1,-0.383212329
Hras_302_sas,Hras_302_sas,1,1.993861947
Hras_303_sas,Hras_303_sas,1,2.126920328
Hras_304_sas,Hras_304_sas,1,2.662144255
Hras_305_sas,Hras_305_sas,1,0.592317944
Hras_306_sas,Hras_306_sas,1,-0.787254889
Hras_307_sas,Hras_307_sas,1,-1.334612167
Hras_308_sas,Hras_308_sas,0,-8.240773595
Hras_309_sas,Hras_309_sas,1,0.578041793
Hras_31_sas,Hras_31_sas,0,-8.637630319
Hras_310_sas,Hras_310_sas,1,0.323102156
Hras_311_sas,Hras_311_sas,1,0.738708142
Hras_312_sas,Hras_312_sas,0,-8.830923835
Hras_313_sas,Hras_313_sas,0,-6.786113256
Hras_314_sas,Hras_314_sas,0,-6.098491302
Hras_315_sas,Hras_315_sas,1,-0.979841204
Hras_316_sas,Hras_316_sas,0,-7.727856252
Hras_317_sas,Hras_317_sas,0,-8.298618923
Hras_318_sas,Hras_318_sas,0,-7.391063995
Hras_319_sas,Hras_319_sas,0,-5.793185348
Hras_32_sas,Hras_32_sas,0,-7.312882955
Hras_320_sas,Hras_320_sas,0,-3.22554129
Hras_321_sas,Hras_321_sas,0,-8.062242424
Hras_322_sas,Hras_322_sas,0,-6.679668887
Hras_323_sas,Hras_323_sas,0,-5.952693503
Hras_324_sas,Hras_324_sas,0,-6.115310467
Hras_325_sas,Hras_325_sas,0,-7.807124864
Hras_326_sas,Hras_326_sas,1,-0.338073514
Hras_327_sas,Hras_327_sas,0,-7.595799522
Hras_328_sas,Hras_328_sas,0,-7.939037434
Hras_329_sas,Hras_329_sas,1,-0.089640083
Hras_33_sas,Hras_33_sas,0,-5.934411277
Hras_330_sas,Hras_330_sas,0,-7.513542632
Hras_331_sas,Hras_331_sas,0,-7.561919249
Hras_332_sas,Hras_332_sas,1,-2.807354922
Hras_333_sas,Hras_333_sas,0,-7.038658223
Hras_334_sas,Hras_334_sas,0,-7.40839184
Hras_335_sas,Hras_335_sas,0,-6.92252097
Hras_336_sas,Hras_336_sas,0,-8.287148931
Hras_337_sas,Hras_337_sas,0,-4.561883006
Hras_338_sas,Hras_338_sas,0,-8.789042587
Hras_339_sas,Hras_339_sas,0,-8.688469661
Hras_34_sas,Hras_34_sas,0,-7.293888758
Hras_340_sas,Hras_340_sas,0,-8.870680823
Hras_341_sas,Hras_341_sas,0,-4.805683995
Hras_342_sas,Hras_342_sas,0,-8.622906321
Hras_343_sas,Hras_343_sas,0,-3.629737495
Hras_344_sas,Hras_344_sas,0,-7.213918302
Hras_345_sas,Hras_345_sas,0,-8.711303429
Hras_346_sas,Hras_346_sas,0,-5.471239798
Hras_347_sas,Hras_347_sas,0,-5.736354172
Hras_348_sas,Hras_348_sas,0,-5.253999816
Hras_349_sas,Hras_349_sas,0,-4.786962115
Hras_35_sas,Hras_35_sas,0,-5.182249739
Hras_350_sas,Hras_350_sas,0,-6.578594507
Hras_351_sas,Hras_351_sas,0,-7.96322908
Hras_352_sas,Hras_352_sas,0,-7.642050563
Hras_353_sas,Hras_353_sas,0,-4.431120708
Hras_354_sas,Hras_354_sas,0,-8.032371382
Hras_355_sas,Hras_355_sas,0,-8.296804981
Hras_356_sas,Hras_356_sas,0,-7.521684557
Hras_357_sas,Hras_357_sas,0,-3.590672202
Hras_358_sas,Hras_358_sas,0,-6.67027279
Hras_359_sas,Hras_359_sas,0,-7.110491426
Hras_36_sas,Hras_36_sas,0,-5.872416919
Hras_360_sas,Hras_360_sas,0,-7.092747462
Hras_361_sas,Hras_361_sas,0,-7.844452965
Hras_362_sas,Hras_362_sas,0,-8.862985979
Hras_363_sas,Hras_363_sas,0,-7.582453463
Hras_364_sas,Hras_364_sas,0,-8.026220344
Hras_365_sas,Hras_365_sas,0,-8.137771278
Hras_366_sas,Hras_366_sas,0,-7.576934328
Hras_367_sas,Hras_367_sas,0,-6.754516343
Hras_368_sas,Hras_368_sas,0,-7.152888384
Hras_369_sas,Hras_369_sas,0,-6.830889049
Hras_37_sas,Hras_37_sas,0,-7.356236632
Hras_370_sas,Hras_370_sas,0,-6.255999835
Hras_371_sas,Hras_371_sas,0,-6.342593398
Hras_372_sas,Hras_372_sas,0,-4.775373393
Hras_373_sas,Hras_373_sas,0,-5.44208526
Hras_374_sas,Hras_374_sas,0,-6.497176718
Hras_375_sas,Hras_375_sas,0,-7.495184961
Hras_376_sas,Hras_376_sas,0,-6.162371555
Hras_377_sas,Hras_377_sas,0,-5.662371555
Hras_378_sas,Hras_378_sas,0,-3.98096598
Hras_379_sas,Hras_379_sas,1,-2.320366736
Hras_38_sas,Hras_38_sas,0,-7.434531813
Hras_380_sas,Hras_380_sas,0,-7.854595768
Hras_381_sas,Hras_381_sas,0,-7.1406028
Hras_382_sas,Hras_382_sas,0,-6.733802775
Hras_383_sas,Hras_383_sas,0,-7.219136028
Hras_384_sas,Hras_384_sas,0,-7.682272538
Hras_385_sas,Hras_385_sas,0,-7.534095234
Hras_386_sas,Hras_386_sas,0,-6.303665157
Hras_387_sas,Hras_387_sas,0,-3.185779431
Hras_388_sas,Hras_388_sas,0,-3.154599895
Hras_389_sas,Hras_389_sas,0,-6.573678186
Hras_39_sas,Hras_39_sas,0,-8.104650523
Hras_390_sas,Hras_390_sas,1,0.36460318
Hras_391_sas,Hras_391_sas,0,-5.367706981
Hras_392_sas,Hras_392_sas,0,-8.017184558
Hras_393_sas,Hras_393_sas,0,-8.203642182
Hras_394_sas,Hras_394_sas,1,1.836764822
Hras_395_sas,Hras_395_sas,0,-8.312875822
Hras_396_sas,Hras_396_sas,0,-8.19333543
Hras_397_sas,Hras_397_sas,0,-7.837509885
Hras_398_sas,Hras_398_sas,0,-5.893543162
Hras_399_sas,Hras_399_sas,0,-6.357122759
Hras_40_sas,Hras_40_sas,0,-6.911086231
Hras_400_sas,Hras_400_sas,0,-6.992520702
Hras_401_sas,Hras_401_sas,0,-8.1673636
Hras_402_sas,Hras_402_sas,1,-2.381966321
Hras_403_sas,Hras_403_sas,0,-8.692299138
Hras_404_sas,Hras_404_sas,0,-8.621140475
Hras_405_sas,Hras_405_sas,1,0.066146636
Hras_406_sas,Hras_406_sas,0,-7.438306434
Hras_407_sas,Hras_407_sas,1,0.379807556
Hras_408_sas,Hras_408_sas,1,-0.482417186
Hras_409_sas,Hras_409_sas,0,-8.097686104
Hras_41_sas,Hras_41_sas,0,-6.930737338
Hras_410_sas,Hras_410_sas,0,-8.157884359
Hras_411_sas,Hras_411_sas,0,-8.068155142
Hras_412_sas,Hras_412_sas,0,-8.705399565
Hras_413_sas,Hras_413_sas,0,-3.100117194
Hras_414_sas,Hras_414_sas,0,-4.958013002
Hras_415_sas,Hras_415_sas,0,-4.885520159
Hras_416_sas,Hras_416_sas,0,-3.771367133
Hras_417_sas,Hras_417_sas,0,-6.507968837
Hras_418_sas,Hras_418_sas,0,-8.911658739
Hras_419_sas,Hras_419_sas,0,-6.567103134
Hras_42_sas,Hras_42_sas,0,-7.832279197
Hras_420_sas,Hras_420_sas,1,-2.264800089
Hras_421_sas,Hras_421_sas,0,-9.881137485
Hras_422_sas,Hras_422_sas,0,-8.280763312
Hras_423_sas,Hras_423_sas,0,-8.606333682
Hras_424_sas,Hras_424_sas,1,-0.79248125
Hras_425_sas,Hras_425_sas,0,-7.461988684
Hras_426_sas,Hras_426_sas,0,-7.112679043
Hras_427_sas,Hras_427_sas,0,-7.679050854
Hras_428_sas,Hras_428_sas,0,-8.420862019
Hras_429_sas,Hras_429_sas,0,-7.265934388
Hras_43_sas,Hras_43_sas,0,-8.018086806
Hras_430_sas,Hras_430_sas,0,-6.988684687
Hras_431_sas,Hras_431_sas,0,-7.108069778
Hras_432_sas,Hras_432_sas,0,-6.055241655
Hras_433_sas,Hras_433_sas,0,-4.128693921
Hras_434_sas,Hras_434_sas,0,-6.805281752
Hras_435_sas,Hras_435_sas,0,-4.128693921
