"shRNAname","x"
"Kras_4002_sas",1
"Kras_4003_sas",0
"Kras_4004_sas",0
"Kras_4005_sas",1
"Kras_4006_sas",0
"Kras_4007_sas",0
"Kras_4008_sas",1
"Kras_4009_sas",0
"Kras_401_sas",0
"Kras_4010_sas",1
"Kras_4011_sas",1
"Kras_4012_sas",0
"Kras_4013_sas",0
"Kras_4014_sas",0
"Kras_4015_sas",0
"Kras_4016_sas",0
"Kras_4017_sas",1
"Kras_4018_sas",0
"Kras_4019_sas",0
"Kras_402_sas",0
"Kras_4020_sas",1
"Kras_4021_sas",1
"Kras_4022_sas",1
"Kras_4023_sas",0
"Kras_4024_sas",1
"Kras_4025_sas",1
"Kras_4026_sas",0
"Kras_4027_sas",1
"Kras_4028_sas",0
"Kras_4029_sas",0
"Kras_403_sas",0
"Kras_4030_sas",0
"Kras_4031_sas",0
"Kras_4032_sas",0
"Kras_4033_sas",1
"Kras_4034_sas",0
"Kras_4035_sas",0
"Kras_4036_sas",1
"Kras_4037_sas",0
"Kras_4038_sas",0
"Kras_4039_sas",0
"Kras_404_sas",0
"Kras_4040_sas",1
"Kras_4041_sas",1
"Kras_4042_sas",1
"Kras_4043_sas",1
"Kras_4044_sas",0
"Kras_4045_sas",0
"Kras_4046_sas",1
"Kras_4047_sas",1
"Kras_4048_sas",0
"Kras_4049_sas",0
"Kras_405_sas",1
"Kras_4050_sas",0
"Kras_4051_sas",1
"Kras_4052_sas",0
"Kras_4053_sas",1
"Kras_4054_sas",1
"Kras_4055_sas",1
"Kras_4056_sas",1
"Kras_4057_sas",0
"Kras_4058_sas",1
"Kras_4059_sas",1
"Kras_406_sas",0
"Kras_4060_sas",1
"Kras_4061_sas",1
"Kras_4062_sas",1
"Kras_4063_sas",1
"Kras_4064_sas",1
"Kras_4065_sas",1
"Kras_4066_sas",0
"Kras_4067_sas",1
"Kras_4068_sas",1
"Kras_4069_sas",0
"Kras_407_sas",0
"Kras_4070_sas",0
"Kras_4071_sas",1
"Kras_4072_sas",0
"Kras_4073_sas",0
"Kras_4074_sas",0
"Kras_4075_sas",0
"Kras_4076_sas",0
"Kras_4077_sas",1
"Kras_4078_sas",0
"Kras_4079_sas",0
"Kras_408_sas",0
"Kras_4080_sas",0
"Kras_4081_sas",0
"Kras_4082_sas",0
"Kras_4083_sas",0
"Kras_4084_sas",0
"Kras_4085_sas",0
"Kras_4086_sas",0
"Kras_4087_sas",1
"Kras_4088_sas",0
"Kras_4089_sas",0
"Kras_409_sas",1
"Kras_4090_sas",1
"Kras_4091_sas",0
"Kras_4092_sas",0
"Kras_4093_sas",1
"Kras_4094_sas",0
"Kras_4095_sas",0
"Kras_4096_sas",0
"Kras_4097_sas",0
"Kras_4098_sas",1
"Kras_4099_sas",1
"Kras_41_sas",0
"Kras_410_sas",1
"Kras_4100_sas",0
"Kras_4101_sas",1
"Kras_4102_sas",0
"Kras_4103_sas",1
"Kras_4104_sas",1
"Kras_4105_sas",1
"Kras_4106_sas",1
"Kras_4107_sas",1
"Kras_4108_sas",1
"Kras_4109_sas",0
"Kras_411_sas",0
"Kras_4110_sas",0
"Kras_4111_sas",0
"Kras_4112_sas",0
"Kras_4113_sas",0
"Kras_4114_sas",0
"Kras_4115_sas",0
"Kras_4116_sas",0
"Kras_4117_sas",1
"Kras_4118_sas",1
"Kras_4119_sas",1
"Kras_412_sas",0
"Kras_4120_sas",0
"Kras_4121_sas",0
"Kras_4122_sas",0
"Kras_4123_sas",0
"Kras_4124_sas",0
"Kras_4125_sas",0
"Kras_4126_sas",0
"Kras_4127_sas",0
"Kras_4128_sas",0
"Kras_4129_sas",1
"Kras_413_sas",0
"Kras_4130_sas",1
"Kras_4131_sas",1
"Kras_4132_sas",0
"Kras_4133_sas",0
"Kras_4134_sas",1
"Kras_4135_sas",0
"Kras_4136_sas",0
"Kras_4137_sas",0
"Kras_4138_sas",0
"Kras_4139_sas",0
"Kras_414_sas",0
"Kras_4140_sas",0
"Kras_4141_sas",0
"Kras_4142_sas",0
"Kras_4143_sas",1
"Kras_4144_sas",0
"Kras_4145_sas",1
"Kras_4146_sas",1
"Kras_4147_sas",1
"Kras_4148_sas",0
"Kras_4149_sas",0
"Kras_415_sas",0
"Kras_4150_sas",0
"Kras_4151_sas",0
"Kras_4152_sas",0
"Kras_4153_sas",1
"Kras_4154_sas",0
"Kras_4155_sas",0
"Kras_4156_sas",0
"Kras_4157_sas",0
"Kras_4158_sas",0
"Kras_4159_sas",0
"Kras_416_sas",1
"Kras_4160_sas",0
"Kras_4161_sas",0
"Kras_4162_sas",0
"Kras_4163_sas",0
"Kras_4164_sas",0
"Kras_4165_sas",0
"Kras_4166_sas",0
"Kras_4167_sas",0
"Kras_4168_sas",0
"Kras_4169_sas",0
"Kras_417_sas",1
"Kras_4170_sas",0
"Kras_4171_sas",0
"Kras_4172_sas",0
"Kras_4173_sas",1
"Kras_4174_sas",1
"Kras_4175_sas",0
"Kras_4176_sas",0
"Kras_4177_sas",0
"Kras_4178_sas",0
"Kras_4179_sas",0
"Kras_418_sas",1
"Kras_4180_sas",0
"Kras_4181_sas",0
"Kras_4182_sas",0
"Kras_4183_sas",0
"Kras_4184_sas",0
"Kras_4185_sas",0
"Kras_4186_sas",0
"Kras_4187_sas",0
"Kras_4188_sas",0
"Kras_4189_sas",0
"Kras_419_sas",1
"Kras_4190_sas",0
"Kras_4191_sas",0
"Kras_4192_sas",0
"Kras_4193_sas",0
"Kras_4194_sas",0
"Kras_4195_sas",0
"Kras_4196_sas",0
"Kras_4197_sas",0
"Kras_4198_sas",0
"Kras_4199_sas",0
"Kras_42_sas",0
"Kras_420_sas",1
"Kras_4200_sas",0
"Kras_4201_sas",0
"Kras_4202_sas",1
"Kras_4203_sas",0
"Kras_4204_sas",0
"Kras_4205_sas",0
"Kras_4206_sas",0
"Kras_4207_sas",1
"Kras_4208_sas",0
"Kras_4209_sas",0
"Kras_421_sas",0
"Kras_4210_sas",1
"Kras_4211_sas",1
"Kras_4212_sas",1
"Kras_4213_sas",1
"Kras_4214_sas",1
"Kras_4215_sas",1
"Kras_4216_sas",1
"Kras_4217_sas",1
"Kras_4218_sas",1
"Kras_4219_sas",1
"Kras_422_sas",0
"Kras_4220_sas",1
"Kras_4221_sas",1
"Kras_4222_sas",1
"Kras_4223_sas",1
"Kras_4224_sas",1
"Kras_4225_sas",1
"Kras_4226_sas",1
"Kras_4227_sas",1
"Kras_4228_sas",1
"Kras_4229_sas",0
"Kras_423_sas",1
"Kras_4230_sas",1
"Kras_4231_sas",0
"Kras_4232_sas",0
"Kras_4233_sas",1
"Kras_4234_sas",1
"Kras_4235_sas",0
"Kras_4236_sas",1
"Kras_4237_sas",1
"Kras_4238_sas",1
"Kras_4239_sas",1
"Kras_424_sas",0
"Kras_4240_sas",1
"Kras_4241_sas",0
"Kras_4242_sas",0
"Kras_4243_sas",0
"Kras_4244_sas",1
"Kras_4245_sas",1
"Kras_4246_sas",1
"Kras_4247_sas",0
"Kras_4248_sas",0
"Kras_4249_sas",0
"Kras_425_sas",0
"Kras_4250_sas",1
"Kras_4251_sas",1
"Kras_4252_sas",1
"Kras_4253_sas",0
"Kras_4254_sas",0
"Kras_4255_sas",0
"Kras_4256_sas",0
"Kras_4257_sas",1
"Kras_4258_sas",1
"Kras_4259_sas",1
"Kras_426_sas",0
"Kras_4260_sas",0
"Kras_4261_sas",0
"Kras_4262_sas",1
"Kras_4263_sas",0
"Kras_4264_sas",0
"Kras_4265_sas",0
"Kras_4266_sas",1
"Kras_4267_sas",1
"Kras_4268_sas",1
"Kras_4269_sas",1
"Kras_427_sas",1
"Kras_4270_sas",1
"Kras_4271_sas",0
"Kras_4272_sas",0
"Kras_4273_sas",1
"Kras_4274_sas",1
"Kras_4275_sas",1
"Kras_4276_sas",1
"Kras_4277_sas",1
"Kras_4278_sas",1
"Kras_4279_sas",1
"Kras_428_sas",1
"Kras_4280_sas",1
"Kras_4281_sas",1
"Kras_4282_sas",1
"Kras_4283_sas",0
"Kras_4284_sas",0
"Kras_4285_sas",1
"Kras_4286_sas",1
"Kras_4287_sas",1
"Kras_4288_sas",0
"Kras_4289_sas",1
"Kras_429_sas",1
"Kras_4290_sas",0
"Kras_4291_sas",0
"Kras_4292_sas",1
"Kras_4293_sas",1
"Kras_4294_sas",0
"Kras_4295_sas",0
"Kras_4296_sas",1
"Kras_4297_sas",1
"Kras_4298_sas",0
"Kras_4299_sas",1
"Kras_43_sas",0
"Kras_430_sas",1
"Kras_4300_sas",1
"Kras_4301_sas",1
"Kras_4302_sas",1
"Kras_4303_sas",1
"Kras_4304_sas",1
"Kras_4305_sas",1
"Kras_4306_sas",0
"Kras_4307_sas",1
"Kras_4308_sas",0
"Kras_4309_sas",1
"Kras_431_sas",1
"Kras_4310_sas",1
"Kras_4311_sas",1
"Kras_4312_sas",1
"Kras_4313_sas",1
"Kras_4314_sas",0
"Kras_4315_sas",0
"Kras_4316_sas",1
"Kras_4317_sas",0
"Kras_4318_sas",0
"Kras_4319_sas",1
"Kras_432_sas",1
"Kras_4320_sas",0
"Kras_4321_sas",1
"Kras_4322_sas",0
"Kras_4323_sas",1
"Kras_4324_sas",0
"Kras_4325_sas",0
"Kras_4326_sas",0
"Kras_4327_sas",0
"Kras_4328_sas",0
"Kras_433_sas",1
"Kras_434_sas",0
"Kras_435_sas",1
"Kras_4351_sas",1
"Kras_4352_sas",1
"Kras_4353_sas",1
"Kras_4354_sas",1
"Kras_4355_sas",0
"Kras_4356_sas",0
"Kras_4357_sas",1
"Kras_4358_sas",0
"Kras_4359_sas",0
"Kras_436_sas",1
"Kras_4360_sas",0
"Kras_4361_sas",1
"Kras_4362_sas",0
"Kras_4363_sas",1
"Kras_4364_sas",1
"Kras_4365_sas",1
"Kras_4366_sas",1
"Kras_4367_sas",0
"Kras_4368_sas",1
"Kras_4369_sas",0
"Kras_437_sas",0
"Kras_4370_sas",1
"Kras_4371_sas",1
"Kras_4372_sas",0
"Kras_4373_sas",1
"Kras_4374_sas",1
"Kras_4375_sas",1
"Kras_4376_sas",1
"Kras_4377_sas",1
"Kras_4378_sas",1
"Kras_4379_sas",1
"Kras_438_sas",0
"Kras_4380_sas",1
"Kras_4381_sas",1
"Kras_4382_sas",1
"Kras_4383_sas",1
"Kras_4384_sas",1
"Kras_4385_sas",1
"Kras_4386_sas",1
"Kras_4387_sas",1
"Kras_4388_sas",0
"Kras_4389_sas",0
"Kras_439_sas",0
"Kras_4390_sas",1
"Kras_4391_sas",1
"Kras_4392_sas",1
"Kras_4393_sas",1
"Kras_4394_sas",1
"Kras_4395_sas",0
"Kras_4396_sas",0
"Kras_4397_sas",1
"Kras_4398_sas",0
"Kras_4399_sas",1
"Kras_44_sas",0
"Kras_440_sas",1
"Kras_4400_sas",1
"Kras_4401_sas",0
"Kras_4402_sas",1
"Kras_4403_sas",1
"Kras_4404_sas",0
"Kras_4405_sas",0
"Kras_4406_sas",1
"Kras_4407_sas",1
"Kras_4408_sas",1
"Kras_4409_sas",1
"Kras_441_sas",1
"Kras_4410_sas",1
"Kras_4411_sas",1
"Kras_4412_sas",1
"Kras_4413_sas",1
"Kras_4414_sas",1
"Kras_4415_sas",1
"Kras_4416_sas",0
"Kras_4417_sas",1
"Kras_4418_sas",0
"Kras_4419_sas",0
"Kras_442_sas",1
"Kras_4420_sas",0
"Kras_4421_sas",0
"Kras_4422_sas",0
"Kras_4423_sas",0
"Kras_4424_sas",0
"Kras_4425_sas",0
"Kras_4426_sas",1
"Kras_4427_sas",0
"Kras_4428_sas",0
"Kras_4429_sas",0
"Kras_443_sas",0
"Kras_4430_sas",0
"Kras_4431_sas",0
"Kras_4432_sas",0
"Kras_4433_sas",0
"Kras_4434_sas",0
"Kras_4435_sas",1
"Kras_4436_sas",1
"Kras_4437_sas",0
"Kras_4438_sas",1
"Kras_4439_sas",0
"Kras_444_sas",0
"Kras_4440_sas",1
"Kras_4441_sas",0
"Kras_4442_sas",0
"Kras_4443_sas",1
"Kras_4444_sas",0
"Kras_4445_sas",0
"Kras_4446_sas",1
"Kras_4447_sas",1
"Kras_4448_sas",0
"Kras_4449_sas",1
"Kras_445_sas",0
"Kras_4450_sas",1
"Kras_4451_sas",0
"Kras_4452_sas",1
"Kras_4453_sas",0
"Kras_4454_sas",0
"Kras_4455_sas",1
"Kras_4456_sas",0
"Kras_4457_sas",0
"Kras_4458_sas",0
"Kras_4459_sas",0
"Kras_446_sas",0
"Kras_4460_sas",0
"Kras_4461_sas",0
"Kras_4462_sas",0
"Kras_4463_sas",0
"Kras_4464_sas",0
"Kras_4465_sas",0
"Kras_4466_sas",0
"Kras_4467_sas",0
"Kras_4468_sas",0
"Kras_4469_sas",0
"Kras_447_sas",0
"Kras_4470_sas",0
"Kras_4471_sas",0
"Kras_4472_sas",0
"Kras_4473_sas",0
"Kras_4474_sas",0
"Kras_4475_sas",0
"Kras_4476_sas",1
"Kras_4477_sas",0
"Kras_4478_sas",0
"Kras_4479_sas",0
"Kras_448_sas",0
"Kras_4480_sas",0
"Kras_4481_sas",0
"Kras_4482_sas",0
"Kras_4483_sas",0
"Kras_4484_sas",0
"Kras_4485_sas",1
"Kras_4486_sas",1
"Kras_4487_sas",1
"Kras_4488_sas",0
"Kras_4489_sas",1
"Kras_449_sas",0
"Kras_4490_sas",0
"Kras_4491_sas",1
"Kras_4492_sas",1
"Kras_4493_sas",0
"Kras_4494_sas",0
"Kras_4495_sas",0
"Kras_4496_sas",0
"Kras_4497_sas",0
"Kras_4498_sas",0
"Kras_4499_sas",0
"Kras_45_sas",0
"Kras_450_sas",0
"Kras_4500_sas",0
"Kras_4501_sas",0
"Kras_4502_sas",0
"Kras_4503_sas",0
"Kras_4504_sas",0
"Kras_4505_sas",0
"Kras_4506_sas",0
"Kras_4507_sas",0
"Kras_4508_sas",1
"Kras_4509_sas",0
"Kras_451_sas",0
"Kras_4510_sas",0
"Kras_4511_sas",0
"Kras_4512_sas",0
"Kras_4513_sas",0
"Kras_4514_sas",0
"Kras_4515_sas",0
"Kras_4516_sas",0
"Kras_4517_sas",0
"Kras_4518_sas",0
"Kras_4519_sas",1
"Kras_452_sas",1
"Kras_4520_sas",0
"Kras_4521_sas",0
"Kras_4522_sas",0
"Kras_4523_sas",0
"Kras_4524_sas",1
"Kras_4525_sas",1
"Kras_4526_sas",0
"Kras_4527_sas",1
"Kras_4528_sas",1
"Kras_4529_sas",1
"Kras_453_sas",0
"Kras_4530_sas",1
"Kras_4531_sas",1
"Kras_4532_sas",0
"Kras_4533_sas",1
"Kras_4534_sas",1
"Kras_4535_sas",1
"Kras_4536_sas",0
"Kras_4537_sas",1
"Kras_4538_sas",1
"Kras_4539_sas",0
"Kras_454_sas",1
"Kras_4540_sas",0
"Kras_4541_sas",0
"Kras_4542_sas",0
"Kras_4543_sas",0
"Kras_4544_sas",0
"Kras_4545_sas",0
"Kras_4546_sas",0
"Kras_4547_sas",0
"Kras_4548_sas",0
"Kras_4549_sas",0
"Kras_455_sas",0
"Kras_4550_sas",1
"Kras_4551_sas",0
"Kras_4552_sas",0
"Kras_4553_sas",0
"Kras_4554_sas",1
"Kras_4555_sas",0
"Kras_4556_sas",0
"Kras_4557_sas",0
"Kras_4558_sas",1
"Kras_4559_sas",0
"Kras_456_sas",0
"Kras_4560_sas",0
"Kras_4561_sas",1
"Kras_4562_sas",1
"Kras_4563_sas",1
"Kras_4564_sas",0
"Kras_4565_sas",0
"Kras_4566_sas",1
"Kras_4567_sas",1
"Kras_4568_sas",1
"Kras_4569_sas",0
"Kras_457_sas",0
"Kras_4570_sas",0
"Kras_4571_sas",1
"Kras_4572_sas",1
"Kras_4573_sas",1
"Kras_4574_sas",1
"Kras_4575_sas",1
"Kras_4576_sas",1
"Kras_4577_sas",1
"Kras_4578_sas",1
"Kras_4579_sas",1
"Kras_458_sas",1
"Kras_4580_sas",1
"Kras_4581_sas",1
"Kras_4582_sas",1
"Kras_4583_sas",1
"Kras_4584_sas",1
"Kras_4585_sas",1
"Kras_4586_sas",0
"Kras_4587_sas",0
"Kras_4588_sas",0
"Kras_4589_sas",0
"Kras_459_sas",1
"Kras_4590_sas",1
"Kras_4591_sas",1
"Kras_4592_sas",0
"Kras_4593_sas",0
"Kras_4594_sas",0
"Kras_4595_sas",0
"Kras_4596_sas",0
"Kras_4597_sas",0
"Kras_4598_sas",1
"Kras_4599_sas",0
"Kras_46_sas",0
"Kras_460_sas",1
"Kras_4600_sas",0
"Kras_4601_sas",0
"Kras_4602_sas",0
"Kras_4603_sas",0
"Kras_4604_sas",0
"Kras_4605_sas",0
"Kras_4606_sas",0
"Kras_4607_sas",0
"Kras_4608_sas",0
"Kras_4609_sas",0
"Kras_461_sas",0
"Kras_4610_sas",1
"Kras_4611_sas",1
"Kras_4612_sas",1
"Kras_4613_sas",1
"Kras_4614_sas",1
"Kras_4615_sas",0
"Kras_4616_sas",1
"Kras_4617_sas",1
"Kras_4618_sas",1
"Kras_4619_sas",1
"Kras_462_sas",1
"Kras_4620_sas",1
"Kras_4621_sas",1
"Kras_4622_sas",1
"Kras_4623_sas",1
"Kras_4624_sas",1
"Kras_4625_sas",1
"Kras_4626_sas",1
"Kras_4627_sas",1
"Kras_463_sas",1
"Kras_464_sas",1
"Kras_465_sas",1
"Kras_466_sas",1
"Kras_467_sas",1
"Kras_468_sas",0
"Kras_469_sas",1
"Kras_47_sas",0
"Kras_470_sas",0
"Kras_471_sas",1
"Kras_472_sas",1
"Kras_473_sas",1
"Kras_474_sas",1
"Kras_475_sas",1
"Kras_476_sas",1
"Kras_477_sas",1
"Kras_478_sas",0
"Kras_48_sas",1
"Kras_49_sas",0
"Kras_50_sas",0
"Kras_501_sas",0
"Kras_502_sas",0
"Kras_503_sas",0
"Kras_504_sas",0
"Kras_505_sas",0
"Kras_506_sas",0
"Kras_507_sas",0
"Kras_508_sas",0
"Kras_509_sas",0
"Kras_51_sas",1
"Kras_510_sas",0
"Kras_511_sas",1
"Kras_512_sas",0
"Kras_513_sas",0
"Kras_514_sas",0
"Kras_515_sas",0
"Kras_516_sas",0
"Kras_517_sas",0
"Kras_518_sas",0
"Kras_519_sas",0
"Kras_52_sas",0
"Kras_520_sas",1
"Kras_521_sas",0
"Kras_522_sas",0
"Kras_523_sas",0
"Kras_524_sas",0
"Kras_525_sas",1
"Kras_526_sas",0
"Kras_527_sas",0
"Kras_528_sas",0
"Kras_529_sas",0
"Kras_53_sas",0
"Kras_530_sas",0
"Kras_531_sas",1
"Kras_532_sas",1
"Kras_533_sas",1
"Kras_534_sas",0
"Kras_535_sas",1
"Kras_536_sas",0
"Kras_537_sas",1
"Kras_538_sas",0
"Kras_539_sas",0
"Kras_54_sas",0
"Kras_540_sas",1
"Kras_541_sas",0
"Kras_542_sas",1
"Kras_543_sas",1
"Kras_544_sas",0
"Kras_545_sas",0
"Kras_546_sas",0
"Kras_547_sas",1
"Kras_548_sas",1
"Kras_549_sas",0
"Kras_55_sas",0
"Kras_550_sas",0
"Kras_551_sas",1
"Kras_552_sas",1
"Kras_553_sas",0
"Kras_554_sas",0
"Kras_555_sas",1
"Kras_556_sas",1
"Kras_557_sas",1
"Kras_558_sas",1
"Kras_559_sas",1
"Kras_56_sas",0
"Kras_560_sas",0
"Kras_561_sas",0
"Kras_562_sas",0
"Kras_563_sas",0
"Kras_564_sas",0
"Kras_565_sas",1
"Kras_566_sas",0
"Kras_567_sas",0
"Kras_568_sas",1
"Kras_569_sas",0
"Kras_57_sas",0
"Kras_570_sas",0
"Kras_571_sas",1
"Kras_572_sas",0
"Kras_573_sas",0
"Kras_574_sas",0
"Kras_575_sas",1
"Kras_576_sas",1
"Kras_577_sas",1
"Kras_578_sas",0
"Kras_579_sas",0
"Kras_58_sas",0
"Kras_580_sas",0
"Kras_581_sas",1
"Kras_582_sas",0
"Kras_583_sas",1
"Kras_584_sas",1
"Kras_585_sas",1
"Kras_586_sas",0
"Kras_587_sas",0
"Kras_588_sas",0
"Kras_589_sas",0
"Kras_59_sas",1
"Kras_590_sas",0
"Kras_591_sas",0
"Kras_592_sas",0
"Kras_593_sas",0
"Kras_594_sas",1
"Kras_595_sas",1
"Kras_596_sas",1
"Kras_597_sas",0
"Kras_598_sas",1
"Kras_599_sas",1
"Kras_60_sas",1
"Kras_600_sas",0
"Kras_601_sas",1
"Kras_602_sas",0
"Kras_603_sas",1
"Kras_604_sas",1
"Kras_605_sas",0
"Kras_606_sas",0
"Kras_607_sas",0
"Kras_608_sas",0
"Kras_609_sas",0
"Kras_610_sas",0
"Kras_611_sas",1
"Kras_612_sas",0
"Kras_613_sas",1
"Kras_614_sas",0
"Kras_615_sas",1
"Kras_616_sas",0
"Kras_617_sas",0
"Kras_618_sas",0
"Kras_619_sas",0
"Kras_62_sas",1
"Kras_620_sas",1
"Kras_621_sas",0
"Kras_622_sas",1
"Kras_623_sas",0
"Kras_624_sas",1
"Kras_625_sas",0
"Kras_626_sas",0
"Kras_627_sas",1
"Kras_628_sas",1
"Kras_629_sas",0
"Kras_63_sas",1
"Kras_630_sas",0
"Kras_631_sas",1
"Kras_632_sas",0
"Kras_633_sas",0
"Kras_634_sas",1
"Kras_635_sas",1
"Kras_636_sas",1
"Kras_637_sas",0
"Kras_638_sas",0
"Kras_639_sas",1
"Kras_64_sas",0
"Kras_640_sas",1
"Kras_641_sas",1
"Kras_642_sas",0
"Kras_643_sas",1
"Kras_644_sas",1
"Kras_645_sas",1
"Kras_646_sas",0
"Kras_647_sas",1
"Kras_648_sas",0
"Kras_649_sas",1
"Kras_65_sas",1
"Kras_650_sas",1
"Kras_651_sas",1
"Kras_652_sas",1
"Kras_653_sas",0
"Kras_654_sas",0
"Kras_655_sas",0
"Kras_656_sas",1
"Kras_657_sas",1
"Kras_658_sas",1
"Kras_659_sas",1
"Kras_66_sas",1
"Kras_660_sas",1
"Kras_661_sas",1
"Kras_662_sas",0
"Kras_663_sas",0
"Kras_664_sas",0
"Kras_665_sas",1
"Kras_666_sas",0
"Kras_667_sas",0
"Kras_668_sas",0
"Kras_669_sas",0
"Kras_67_sas",0
"Kras_670_sas",1
"Kras_671_sas",0
"Kras_672_sas",1
"Kras_673_sas",1
"Kras_674_sas",1
"Kras_675_sas",0
"Kras_676_sas",0
"Kras_677_sas",1
"Kras_678_sas",0
"Kras_679_sas",1
"Kras_68_sas",0
"Kras_680_sas",0
"Kras_681_sas",0
"Kras_682_sas",1
"Kras_683_sas",1
"Kras_684_sas",1
"Kras_685_sas",0
"Kras_686_sas",0
"Kras_687_sas",0
"Kras_688_sas",1
"Kras_689_sas",1
"Kras_69_sas",0
"Kras_690_sas",0
"Kras_691_sas",0
"Kras_692_sas",1
"Kras_693_sas",0
"Kras_694_sas",0
"Kras_695_sas",0
"Kras_696_sas",0
"Kras_697_sas",1
"Kras_698_sas",0
"Kras_699_sas",0
"Kras_70_sas",0
"Kras_700_sas",1
"Kras_701_sas",0
"Kras_702_sas",0
"Kras_703_sas",0
"Kras_704_sas",0
"Kras_705_sas",0
"Kras_706_sas",1
"Kras_707_sas",0
"Kras_708_sas",1
"Kras_709_sas",1
"Kras_71_sas",0
"Kras_710_sas",0
"Kras_711_sas",1
"Kras_712_sas",1
"Kras_713_sas",1
"Kras_714_sas",1
"Kras_715_sas",0
"Kras_716_sas",1
"Kras_717_sas",1
"Kras_718_sas",1
"Kras_719_sas",0
"Kras_72_sas",0
"Kras_720_sas",1
"Kras_721_sas",1
"Kras_722_sas",1
"Kras_723_sas",1
"Kras_724_sas",0
"Kras_725_sas",1
"Kras_726_sas",1
"Kras_727_sas",1
"Kras_728_sas",0
"Kras_729_sas",1
"Kras_73_sas",0
"Kras_730_sas",0
"Kras_731_sas",0
"Kras_732_sas",1
"Kras_733_sas",0
"Kras_734_sas",1
"Kras_735_sas",1
"Kras_736_sas",1
"Kras_737_sas",0
"Kras_738_sas",0
"Kras_739_sas",0
"Kras_74_sas",0
"Kras_740_sas",1
"Kras_741_sas",1
"Kras_742_sas",1
"Kras_743_sas",1
"Kras_744_sas",1
"Kras_745_sas",1
"Kras_746_sas",1
"Kras_747_sas",1
"Kras_748_sas",1
"Kras_749_sas",0
"Kras_75_sas",0
"Kras_750_sas",1
"Kras_751_sas",1
"Kras_752_sas",0
"Kras_753_sas",1
"Kras_754_sas",0
"Kras_755_sas",1
"Kras_756_sas",1
"Kras_757_sas",0
"Kras_758_sas",1
"Kras_759_sas",1
"Kras_76_sas",0
"Kras_760_sas",0
"Kras_761_sas",1
"Kras_762_sas",1
"Kras_763_sas",0
"Kras_764_sas",0
"Kras_765_sas",0
"Kras_766_sas",0
"Kras_767_sas",1
"Kras_768_sas",0
"Kras_769_sas",0
"Kras_77_sas",0
"Kras_770_sas",1
"Kras_771_sas",0
"Kras_772_sas",1
"Kras_773_sas",0
"Kras_774_sas",0
"Kras_775_sas",1
"Kras_776_sas",1
"Kras_777_sas",1
"Kras_778_sas",1
"Kras_779_sas",0
"Kras_78_sas",0
"Kras_780_sas",1
"Kras_781_sas",0
"Kras_782_sas",0
"Kras_783_sas",0
"Kras_784_sas",0
"Kras_785_sas",0
"Kras_786_sas",0
"Kras_787_sas",0
"Kras_788_sas",0
"Kras_789_sas",0
"Kras_79_sas",0
"Kras_790_sas",0
"Kras_791_sas",0
"Kras_792_sas",0
"Kras_793_sas",0
"Kras_794_sas",0
"Kras_795_sas",0
"Kras_796_sas",1
"Kras_797_sas",1
"Kras_798_sas",1
"Kras_799_sas",1
"Kras_80_sas",0
"Kras_800_sas",0
"Kras_801_sas",0
"Kras_802_sas",0
"Kras_803_sas",0
"Kras_804_sas",1
"Kras_805_sas",1
"Kras_806_sas",0
"Kras_807_sas",1
"Kras_808_sas",1
"Kras_809_sas",0
"Kras_81_sas",0
"Kras_810_sas",1
"Kras_811_sas",0
"Kras_812_sas",1
"Kras_813_sas",1
"Kras_814_sas",0
"Kras_815_sas",0
"Kras_816_sas",1
"Kras_817_sas",1
"Kras_818_sas",1
"Kras_819_sas",1
"Kras_82_sas",0
"Kras_820_sas",0
"Kras_821_sas",0
"Kras_822_sas",1
"Kras_823_sas",0
"Kras_824_sas",1
"Kras_825_sas",1
"Kras_826_sas",1
"Kras_827_sas",0
"Kras_828_sas",1
"Kras_829_sas",1
"Kras_83_sas",0
"Kras_830_sas",1
"Kras_831_sas",0
"Kras_832_sas",1
"Kras_833_sas",1
"Kras_834_sas",1
"Kras_835_sas",1
"Kras_836_sas",1
"Kras_837_sas",1
"Kras_838_sas",1
"Kras_839_sas",1
"Kras_84_sas",0
"Kras_840_sas",1
"Kras_841_sas",1
"Kras_842_sas",1
"Kras_843_sas",1
"Kras_845_sas",1
"Kras_846_sas",1
"Kras_847_sas",0
"Kras_848_sas",1
"Kras_849_sas",1
"Kras_85_sas",0
"Kras_850_sas",0
"Kras_851_sas",0
"Kras_852_sas",0
"Kras_853_sas",0
"Kras_854_sas",0
"Kras_855_sas",0
"Kras_856_sas",0
"Kras_857_sas",0
"Kras_858_sas",0
"Kras_859_sas",0
"Kras_86_sas",0
"Kras_860_sas",0
"Kras_861_sas",0
"Kras_862_sas",0
"Kras_863_sas",1
"Kras_864_sas",1
"Kras_865_sas",1
"Kras_866_sas",1
"Kras_867_sas",1
"Kras_868_sas",0
"Kras_869_sas",1
"Kras_87_sas",0
"Kras_870_sas",0
"Kras_871_sas",1
"Kras_872_sas",1
"Kras_873_sas",1
"Kras_874_sas",1
"Kras_875_sas",1
"Kras_876_sas",1
"Kras_877_sas",1
"Kras_878_sas",1
"Kras_879_sas",1
"Kras_88_sas",0
"Kras_880_sas",1
"Kras_881_sas",1
"Kras_882_sas",1
"Kras_883_sas",0
"Kras_884_sas",1
"Kras_885_sas",1
"Kras_886_sas",1
"Kras_887_sas",1
